speedy,Points:0,Points:1,Points:2,vtkOriginalIndices,__vtkIsSelected__,vtkCompositeIndexArray
0.0259446,0.046,0.077,0,1297,0,4
-0.654308,0.076,0.035,0,1298,0,4
-0.690548,0.078,0.035,0,1299,0,4
-0.654308,0.076,0.037,0,1300,0,4
-0.690548,0.078,0.037,0,1301,0,4
-0.024269,0.048,0.087,0,1302,0,4
-0.0743746,0.05,0.087,0,1303,0,4
-0.024269,0.048,0.089,0,1304,0,4
-0.0743746,0.05,0.089,0,1305,0,4
0.905454,0.004,0.047,0,1306,0,4
0.873225,0.006,0.047,0,1307,0,4
0.905454,0.004,0.049,0,1308,0,4
0.873225,0.006,0.049,0,1309,0,4
0.968691,0,0.035,0,1310,0,4
0.937226,0.002,0.035,0,1311,0,4
0.968691,0,0.037,0,1312,0,4
0.937226,0.002,0.037,0,1313,0,4
0.905454,0.004,0.043,0,1314,0,4
0.873225,0.006,0.043,0,1315,0,4
0.905454,0.004,0.045,0,1316,0,4
0.873225,0.006,0.045,0,1317,0,4
0.968691,0,0.031,0,1318,0,4
0.937226,0.002,0.031,0,1319,0,4
0.968691,0,0.033,0,1320,0,4
0.937226,0.002,0.033,0,1321,0,4
0.905454,0.004,0.039,0,1322,0,4
0.873225,0.006,0.039,0,1323,0,4
0.905454,0.004,0.041,0,1324,0,4
0.873225,0.006,0.041,0,1325,0,4
0.968691,0,0.027,0,1326,0,4
0.937226,0.002,0.027,0,1327,0,4
0.968691,0,0.029,0,1328,0,4
0.937226,0.002,0.029,0,1329,0,4
0.840401,0.008,0.047,0,1330,0,4
0.80685,0.01,0.047,0,1331,0,4
0.840401,0.008,0.049,0,1332,0,4
0.80685,0.01,0.049,0,1333,0,4
0.905454,0.004,0.035,0,1334,0,4
0.873225,0.006,0.035,0,1335,0,4
0.905454,0.004,0.037,0,1336,0,4
0.873225,0.006,0.037,0,1337,0,4
0.968691,0,0.023,0,1338,0,4
0.937226,0.002,0.023,0,1339,0,4
0.968691,0,0.025,0,1340,0,4
0.937226,0.002,0.025,0,1341,0,4
0.840401,0.008,0.043,0,1342,0,4
0.80685,0.01,0.043,0,1343,0,4
0.840401,0.008,0.045,0,1344,0,4
0.80685,0.01,0.045,0,1345,0,4
0.905454,0.004,0.031,0,1346,0,4
0.873225,0.006,0.031,0,1347,0,4
0.905454,0.004,0.033,0,1348,0,4
0.873225,0.006,0.033,0,1349,0,4
0.968691,0,0.019,0,1350,0,4
0.937226,0.002,0.019,0,1351,0,4
0.968691,0,0.021,0,1352,0,4
0.937226,0.002,0.021,0,1353,0,4
0.840401,0.008,0.039,0,1354,0,4
0.80685,0.01,0.039,0,1355,0,4
0.840401,0.008,0.041,0,1356,0,4
0.80685,0.01,0.041,0,1357,0,4
0.905454,0.004,0.027,0,1358,0,4
0.873225,0.006,0.027,0,1359,0,4
0.905454,0.004,0.029,0,1360,0,4
0.873225,0.006,0.029,0,1361,0,4
0.968691,0,0.015,0,1362,0,4
0.937226,0.002,0.015,0,1363,0,4
0.968691,0,0.017,0,1364,0,4
0.937226,0.002,0.017,0,1365,0,4
0.772453,0.012,0.047,0,1366,0,4
0.737106,0.014,0.047,0,1367,0,4
0.772453,0.012,0.049,0,1368,0,4
0.737106,0.014,0.049,0,1369,0,4
0.840401,0.008,0.035,0,1370,0,4
0.80685,0.01,0.035,0,1371,0,4
0.840401,0.008,0.037,0,1372,0,4
0.80685,0.01,0.037,0,1373,0,4
0.905454,0.004,0.023,0,1374,0,4
0.873225,0.006,0.023,0,1375,0,4
0.905454,0.004,0.025,0,1376,0,4
0.873225,0.006,0.025,0,1377,0,4
0.968691,0,0.011,0,1378,0,4
0.937226,0.002,0.011,0,1379,0,4
0.968691,0,0.013,0,1380,0,4
0.937226,0.002,0.013,0,1381,0,4
0.772453,0.012,0.043,0,1382,0,4
0.737106,0.014,0.043,0,1383,0,4
0.772453,0.012,0.045,0,1384,0,4
0.737106,0.014,0.045,0,1385,0,4
0.840401,0.008,0.031,0,1386,0,4
0.80685,0.01,0.031,0,1387,0,4
0.840401,0.008,0.033,0,1388,0,4
0.80685,0.01,0.033,0,1389,0,4
0.905454,0.004,0.019,0,1390,0,4
0.873225,0.006,0.019,0,1391,0,4
0.905454,0.004,0.021,0,1392,0,4
0.873225,0.006,0.021,0,1393,0,4
0.968691,0,0.007,0,1394,0,4
0.937226,0.002,0.007,0,1395,0,4
0.968691,0,0.009,0,1396,0,4
0.937226,0.002,0.009,0,1397,0,4
0.772453,0.012,0.039,0,1398,0,4
0.737106,0.014,0.039,0,1399,0,4
0.772453,0.012,0.041,0,1400,0,4
0.737106,0.014,0.041,0,1401,0,4
0.840401,0.008,0.027,0,1402,0,4
0.80685,0.01,0.027,0,1403,0,4
0.840401,0.008,0.029,0,1404,0,4
0.80685,0.01,0.029,0,1405,0,4
0.905454,0.004,0.015,0,1406,0,4
0.873225,0.006,0.015,0,1407,0,4
0.905454,0.004,0.017,0,1408,0,4
0.873225,0.006,0.017,0,1409,0,4
0.968691,0,0.003,0,1410,0,4
0.937226,0.002,0.003,0,1411,0,4
0.968691,0,0.005,0,1412,0,4
0.937226,0.002,0.005,0,1413,0,4
0.700718,0.016,0.047,0,1414,0,4
0.663216,0.018,0.047,0,1415,0,4
0.700718,0.016,0.049,0,1416,0,4
0.663216,0.018,0.049,0,1417,0,4
0.772453,0.012,0.035,0,1418,0,4
0.737106,0.014,0.035,0,1419,0,4
0.772453,0.012,0.037,0,1420,0,4
0.737106,0.014,0.037,0,1421,0,4
0.840401,0.008,0.023,0,1422,0,4
0.80685,0.01,0.023,0,1423,0,4
0.840401,0.008,0.025,0,1424,0,4
0.80685,0.01,0.025,0,1425,0,4
0.905454,0.004,0.011,0,1426,0,4
0.873225,0.006,0.011,0,1427,0,4
0.905454,0.004,0.013,0,1428,0,4
0.873225,0.006,0.013,0,1429,0,4
0.968691,0,-0.001,0,1430,0,4
0.937226,0.002,-0.001,0,1431,0,4
0.968691,0,0.001,0,1432,0,4
0.937226,0.002,0.001,0,1433,0,4
0.700718,0.016,0.043,0,1434,0,4
0.663216,0.018,0.043,0,1435,0,4
0.700718,0.016,0.045,0,1436,0,4
0.663216,0.018,0.045,0,1437,0,4
0.772453,0.012,0.031,0,1438,0,4
0.737106,0.014,0.031,0,1439,0,4
0.772453,0.012,0.033,0,1440,0,4
0.737106,0.014,0.033,0,1441,0,4
0.840401,0.008,0.019,0,1442,0,4
0.80685,0.01,0.019,0,1443,0,4
0.840401,0.008,0.021,0,1444,0,4
0.80685,0.01,0.021,0,1445,0,4
0.905454,0.004,0.007,0,1446,0,4
0.873225,0.006,0.007,0,1447,0,4
0.905454,0.004,0.009,0,1448,0,4
0.873225,0.006,0.009,0,1449,0,4
0.700718,0.016,0.039,0,1450,0,4
0.663216,0.018,0.039,0,1451,0,4
0.700718,0.016,0.041,0,1452,0,4
0.663216,0.018,0.041,0,1453,0,4
0.772453,0.012,0.027,0,1454,0,4
0.737106,0.014,0.027,0,1455,0,4
0.772453,0.012,0.029,0,1456,0,4
0.737106,0.014,0.029,0,1457,0,4
0.840401,0.008,0.015,0,1458,0,4
0.80685,0.01,0.015,0,1459,0,4
0.840401,0.008,0.017,0,1460,0,4
0.80685,0.01,0.017,0,1461,0,4
0.905454,0.004,0.003,0,1462,0,4
0.873225,0.006,0.003,0,1463,0,4
0.905454,0.004,0.005,0,1464,0,4
0.873225,0.006,0.005,0,1465,0,4
1,-0.006,0.099,0,1466,0,4
0.624547,0.02,0.047,0,1467,0,4
0.584674,0.022,0.047,0,1468,0,4
0.624547,0.02,0.049,0,1469,0,4
0.584674,0.022,0.049,0,1470,0,4
0.700718,0.016,0.035,0,1471,0,4
0.663216,0.018,0.035,0,1472,0,4
0.700718,0.016,0.037,0,1473,0,4
0.663216,0.018,0.037,0,1474,0,4
0.772453,0.012,0.023,0,1475,0,4
0.737106,0.014,0.023,0,1476,0,4
0.772453,0.012,0.025,0,1477,0,4
0.737106,0.014,0.025,0,1478,0,4
0.840401,0.008,0.011,0,1479,0,4
0.80685,0.01,0.011,0,1480,0,4
0.840401,0.008,0.013,0,1481,0,4
0.80685,0.01,0.013,0,1482,0,4
0.905454,0.004,-0.001,0,1483,0,4
0.873225,0.006,-0.001,0,1484,0,4
0.905454,0.004,0.001,0,1485,0,4
0.873225,0.006,0.001,0,1486,0,4
1,-0.006,0.095,0,1487,0,4
1,-0.006,0.097,0,1488,0,4
0.624547,0.02,0.043,0,1489,0,4
0.584674,0.022,0.043,0,1490,0,4
0.624547,0.02,0.045,0,1491,0,4
0.584674,0.022,0.045,0,1492,0,4
0.700718,0.016,0.031,0,1493,0,4
0.663216,0.018,0.031,0,1494,0,4
0.700718,0.016,0.033,0,1495,0,4
0.663216,0.018,0.033,0,1496,0,4
0.772453,0.012,0.019,0,1497,0,4
0.737106,0.014,0.019,0,1498,0,4
0.772453,0.012,0.021,0,1499,0,4
0.737106,0.014,0.021,0,1500,0,4
0.840401,0.008,0.007,0,1501,0,4
0.80685,0.01,0.007,0,1502,0,4
0.840401,0.008,0.009,0,1503,0,4
0.80685,0.01,0.009,0,1504,0,4
1,-0.006,0.091,0,1505,0,4
1,-0.006,0.093,0,1506,0,4
0.624547,0.02,0.039,0,1507,0,4
0.584674,0.022,0.039,0,1508,0,4
0.624547,0.02,0.041,0,1509,0,4
0.584674,0.022,0.041,0,1510,0,4
0.700718,0.016,0.027,0,1511,0,4
0.663216,0.018,0.027,0,1512,0,4
0.700718,0.016,0.029,0,1513,0,4
0.663216,0.018,0.029,0,1514,0,4
0.772453,0.012,0.015,0,1515,0,4
0.737106,0.014,0.015,0,1516,0,4
0.772453,0.012,0.017,0,1517,0,4
0.737106,0.014,0.017,0,1518,0,4
0.840401,0.008,0.003,0,1519,0,4
0.80685,0.01,0.003,0,1520,0,4
0.840401,0.008,0.005,0,1521,0,4
0.80685,0.01,0.005,0,1522,0,4
1,-0.006,0.087,0,1523,0,4
1,-0.006,0.089,0,1524,0,4
0.624547,0.02,0.035,0,1525,0,4
0.584674,0.022,0.035,0,1526,0,4
0.624547,0.02,0.037,0,1527,0,4
0.584674,0.022,0.037,0,1528,0,4
0.700718,0.016,0.023,0,1529,0,4
0.663216,0.018,0.023,0,1530,0,4
0.700718,0.016,0.025,0,1531,0,4
0.663216,0.018,0.025,0,1532,0,4
0.772453,0.012,0.011,0,1533,0,4
0.737106,0.014,0.011,0,1534,0,4
0.772453,0.012,0.013,0,1535,0,4
0.737106,0.014,0.013,0,1536,0,4
0.840401,0.008,-0.001,0,1537,0,4
0.80685,0.01,-0.001,0,1538,0,4
0.840401,0.008,0.001,0,1539,0,4
0.80685,0.01,0.001,0,1540,0,4
1,-0.004,0.099,0,1541,0,4
1,-0.002,0.099,0,1542,0,4
1,-0.004,0.101,0,1543,0,4
1,-0.002,0.101,0,1544,0,4
0.543583,0.024,0.047,0,1545,0,4
0.501278,0.026,0.047,0,1546,0,4
0.543583,0.024,0.049,0,1547,0,4
0.501278,0.026,0.049,0,1548,0,4
1,-0.006,0.083,0,1549,0,4
1,-0.006,0.085,0,1550,0,4
0.624547,0.02,0.031,0,1551,0,4
0.584674,0.022,0.031,0,1552,0,4
0.624547,0.02,0.033,0,1553,0,4
0.584674,0.022,0.033,0,1554,0,4
0.700718,0.016,0.019,0,1555,0,4
0.663216,0.018,0.019,0,1556,0,4
0.700718,0.016,0.021,0,1557,0,4
0.663216,0.018,0.021,0,1558,0,4
0.772453,0.012,0.007,0,1559,0,4
0.737106,0.014,0.007,0,1560,0,4
0.772453,0.012,0.009,0,1561,0,4
0.737106,0.014,0.009,0,1562,0,4
1,-0.004,0.095,0,1563,0,4
1,-0.002,0.095,0,1564,0,4
1,-0.004,0.097,0,1565,0,4
1,-0.002,0.097,0,1566,0,4
0.543583,0.024,0.043,0,1567,0,4
0.501278,0.026,0.043,0,1568,0,4
0.543583,0.024,0.045,0,1569,0,4
0.501278,0.026,0.045,0,1570,0,4
1,-0.006,0.079,0,1571,0,4
1,-0.006,0.081,0,1572,0,4
0.624547,0.02,0.027,0,1573,0,4
0.584674,0.022,0.027,0,1574,0,4
0.624547,0.02,0.029,0,1575,0,4
0.584674,0.022,0.029,0,1576,0,4
0.700718,0.016,0.015,0,1577,0,4
0.663216,0.018,0.015,0,1578,0,4
0.700718,0.016,0.017,0,1579,0,4
0.663216,0.018,0.017,0,1580,0,4
0.772453,0.012,0.003,0,1581,0,4
0.737106,0.014,0.003,0,1582,0,4
0.772453,0.012,0.005,0,1583,0,4
0.737106,0.014,0.005,0,1584,0,4
1,-0.004,0.091,0,1585,0,4
1,-0.002,0.091,0,1586,0,4
1,-0.004,0.093,0,1587,0,4
1,-0.002,0.093,0,1588,0,4
0.543583,0.024,0.039,0,1589,0,4
0.501278,0.026,0.039,0,1590,0,4
0.543583,0.024,0.041,0,1591,0,4
0.501278,0.026,0.041,0,1592,0,4
1,-0.006,0.075,0,1593,0,4
1,-0.006,0.077,0,1594,0,4
0.624547,0.02,0.023,0,1595,0,4
0.584674,0.022,0.023,0,1596,0,4
0.624547,0.02,0.025,0,1597,0,4
0.584674,0.022,0.025,0,1598,0,4
0.700718,0.016,0.011,0,1599,0,4
0.663216,0.018,0.011,0,1600,0,4
0.700718,0.016,0.013,0,1601,0,4
0.663216,0.018,0.013,0,1602,0,4
0.772453,0.012,-0.001,0,1603,0,4
0.737106,0.014,-0.001,0,1604,0,4
0.772453,0.012,0.001,0,1605,0,4
0.737106,0.014,0.001,0,1606,0,4
0.968691,0,0.099,0,1607,0,4
0.937226,0.002,0.099,0,1608,0,4
0.968696,0,0.101,0,1609,0,4
0.937236,0.002,0.101,0,1610,0,4
0.457784,0.028,0.047,0,1611,0,4
0.413145,0.03,0.047,0,1612,0,4
0.457784,0.028,0.049,0,1613,0,4
0.413145,0.03,0.049,0,1614,0,4
1,-0.004,0.087,0,1615,0,4
1,-0.002,0.087,0,1616,0,4
1,-0.004,0.089,0,1617,0,4
1,-0.002,0.089,0,1618,0,4
0.543583,0.024,0.035,0,1619,0,4
0.501278,0.026,0.035,0,1620,0,4
0.543583,0.024,0.037,0,1621,0,4
0.501278,0.026,0.037,0,1622,0,4
-0.577902,0.072,0.043,0,1623,0,4
-0.616768,0.074,0.043,0,1624,0,4
-0.577902,0.072,0.045,0,1625,0,4
-0.616768,0.074,0.045,0,1626,0,4
0.0761045,0.044,0.095,0,1627,0,4
0.0259446,0.046,0.095,0,1628,0,4
0.0761045,0.044,0.097,0,1629,0,4
0.0259446,0.046,0.097,0,1630,0,4
1,-0.006,0.071,0,1631,0,4
1,-0.006,0.073,0,1632,0,4
0.624547,0.02,0.019,0,1633,0,4
0.584674,0.022,0.019,0,1634,0,4
0.624547,0.02,0.021,0,1635,0,4
0.584674,0.022,0.021,0,1636,0,4
0.700718,0.016,0.007,0,1637,0,4
0.663216,0.018,0.007,0,1638,0,4
0.700718,0.016,0.009,0,1639,0,4
0.663216,0.018,0.009,0,1640,0,4
1,-0.004,0.083,0,1641,0,4
1,-0.002,0.083,0,1642,0,4
1,-0.004,0.085,0,1643,0,4
1,-0.002,0.085,0,1644,0,4
0.543583,0.024,0.031,0,1645,0,4
0.501278,0.026,0.031,0,1646,0,4
0.543583,0.024,0.033,0,1647,0,4
0.501278,0.026,0.033,0,1648,0,4
-0.577902,0.072,0.039,0,1649,0,4
-0.616768,0.074,0.039,0,1650,0,4
-0.577902,0.072,0.041,0,1651,0,4
-0.616768,0.074,0.041,0,1652,0,4
0.0761045,0.044,0.091,0,1653,0,4
0.0259446,0.046,0.091,0,1654,0,4
0.0761045,0.044,0.093,0,1655,0,4
0.0259446,0.046,0.093,0,1656,0,4
1,-0.006,0.067,0,1657,0,4
1,-0.006,0.069,0,1658,0,4
0.624547,0.02,0.015,0,1659,0,4
0.584674,0.022,0.015,0,1660,0,4
0.624547,0.02,0.017,0,1661,0,4
0.584674,0.022,0.017,0,1662,0,4
0.700718,0.016,0.003,0,1663,0,4
0.663216,0.018,0.003,0,1664,0,4
0.700718,0.016,0.005,0,1665,0,4
0.663216,0.018,0.005,0,1666,0,4
1,-0.004,0.079,0,1667,0,4
1,-0.002,0.079,0,1668,0,4
1,-0.004,0.081,0,1669,0,4
1,-0.002,0.081,0,1670,0,4
0.543583,0.024,0.027,0,1671,0,4
0.501278,0.026,0.027,0,1672,0,4
0.543583,0.024,0.029,0,1673,0,4
0.501278,0.026,0.029,0,1674,0,4
-0.577902,0.072,0.035,0,1675,0,4
-0.616768,0.074,0.035,0,1676,0,4
-0.577902,0.072,0.037,0,1677,0,4
-0.616768,0.074,0.037,0,1678,0,4
0.0761045,0.044,0.087,0,1679,0,4
0.0259446,0.046,0.087,0,1680,0,4
0.0761045,0.044,0.089,0,1681,0,4
0.0259446,0.046,0.089,0,1682,0,4
0.0761045,0.044,0.043,0,1683,0,4
0.0259446,0.046,0.043,0,1684,0,4
0.0761045,0.044,0.045,0,1685,0,4
0.0259446,0.046,0.045,0,1686,0,4
0.700718,0.016,0.095,0,1687,0,4
0.663216,0.018,0.095,0,1688,0,4
0.700718,0.016,0.097,0,1689,0,4
0.663216,0.018,0.097,0,1690,0,4
0.175628,0.04,0.031,0,1691,0,4
0.126051,0.042,0.031,0,1692,0,4
0.175628,0.04,0.033,0,1693,0,4
0.126051,0.042,0.033,0,1694,0,4
0.772453,0.012,0.083,0,1695,0,4
0.737106,0.014,0.083,0,1696,0,4
0.772453,0.012,0.085,0,1697,0,4
0.737106,0.014,0.085,0,1698,0,4
1,-0.002,-0.005,0,1699,0,4
1,-0.004,-0.003,0,1700,0,4
1,-0.002,-0.003,0,1701,0,4
0.27309,0.036,0.019,0,1702,0,4
0.224688,0.038,0.019,0,1703,0,4
0.27309,0.036,0.021,0,1704,0,4
0.224688,0.038,0.021,0,1705,0,4
0.840401,0.008,0.071,0,1706,0,4
0.80685,0.01,0.071,0,1707,0,4
0.840401,0.008,0.073,0,1708,0,4
0.80685,0.01,0.073,0,1709,0,4
0.367426,0.032,0.007,0,1710,0,4
0.320708,0.034,0.007,0,1711,0,4
0.367426,0.032,0.009,0,1712,0,4
0.320708,0.034,0.009,0,1713,0,4
0.905454,0.004,0.059,0,1714,0,4
0.873225,0.006,0.059,0,1715,0,4
0.905454,0.004,0.061,0,1716,0,4
0.873225,0.006,0.061,0,1717,0,4
0.968691,0,0.047,0,1718,0,4
0.937226,0.002,0.047,0,1719,0,4
0.968691,0,0.049,0,1720,0,4
0.937226,0.002,0.049,0,1721,0,4
0.0761045,0.044,0.039,0,1722,0,4
0.0259446,0.046,0.039,0,1723,0,4
0.0761045,0.044,0.041,0,1724,0,4
0.0259446,0.046,0.041,0,1725,0,4
0.700718,0.016,0.091,0,1726,0,4
0.663216,0.018,0.091,0,1727,0,4
0.700718,0.016,0.093,0,1728,0,4
0.663216,0.018,0.093,0,1729,0,4
0.175628,0.04,0.027,0,1730,0,4
0.126051,0.042,0.027,0,1731,0,4
0.175628,0.04,0.029,0,1732,0,4
0.126051,0.042,0.029,0,1733,0,4
0.772453,0.012,0.079,0,1734,0,4
0.737106,0.014,0.079,0,1735,0,4
0.772453,0.012,0.081,0,1736,0,4
0.737106,0.014,0.081,0,1737,0,4
0.27309,0.036,0.015,0,1738,0,4
0.224688,0.038,0.015,0,1739,0,4
0.27309,0.036,0.017,0,1740,0,4
0.224688,0.038,0.017,0,1741,0,4
0.840401,0.008,0.067,0,1742,0,4
0.80685,0.01,0.067,0,1743,0,4
0.840401,0.008,0.069,0,1744,0,4
0.80685,0.01,0.069,0,1745,0,4
0.367426,0.032,0.003,0,1746,0,4
0.320708,0.034,0.003,0,1747,0,4
0.367426,0.032,0.005,0,1748,0,4
0.320708,0.034,0.005,0,1749,0,4
0.905454,0.004,0.055,0,1750,0,4
0.873225,0.006,0.055,0,1751,0,4
0.905454,0.004,0.057,0,1752,0,4
0.873225,0.006,0.057,0,1753,0,4
0.968691,0,0.043,0,1754,0,4
0.937226,0.002,0.043,0,1755,0,4
0.968691,0,0.045,0,1756,0,4
0.937226,0.002,0.045,0,1757,0,4
0.0761045,0.044,0.035,0,1758,0,4
0.0259446,0.046,0.035,0,1759,0,4
0.0761045,0.044,0.037,0,1760,0,4
0.0259446,0.046,0.037,0,1761,0,4
0.700718,0.016,0.087,0,1762,0,4
0.663216,0.018,0.087,0,1763,0,4
0.700718,0.016,0.089,0,1764,0,4
0.663216,0.018,0.089,0,1765,0,4
0.175628,0.04,0.023,0,1766,0,4
0.126051,0.042,0.023,0,1767,0,4
0.175628,0.04,0.025,0,1768,0,4
0.126051,0.042,0.025,0,1769,0,4
0.772453,0.012,0.075,0,1770,0,4
0.737106,0.014,0.075,0,1771,0,4
0.772453,0.012,0.077,0,1772,0,4
0.737106,0.014,0.077,0,1773,0,4
0.27309,0.036,0.011,0,1774,0,4
0.224688,0.038,0.011,0,1775,0,4
0.27309,0.036,0.013,0,1776,0,4
0.224688,0.038,0.013,0,1777,0,4
0.840401,0.008,0.063,0,1778,0,4
0.80685,0.01,0.063,0,1779,0,4
0.840401,0.008,0.065,0,1780,0,4
0.80685,0.01,0.065,0,1781,0,4
0.367426,0.032,-0.001,0,1782,0,4
0.320708,0.034,-0.001,0,1783,0,4
0.367426,0.032,0.001,0,1784,0,4
0.320708,0.034,0.001,0,1785,0,4
0.905454,0.004,0.051,0,1786,0,4
0.873225,0.006,0.051,0,1787,0,4
0.905454,0.004,0.053,0,1788,0,4
0.873225,0.006,0.053,0,1789,0,4
0.968691,0,0.039,0,1790,0,4
0.937226,0.002,0.039,0,1791,0,4
0.968691,0,0.041,0,1792,0,4
0.937226,0.002,0.041,0,1793,0,4
0.175628,0.04,0.043,0,1794,0,4
0.126051,0.042,0.043,0,1795,0,4
0.175628,0.04,0.045,0,1796,0,4
0.126051,0.042,0.045,0,1797,0,4
